year,month,day,repository_language,pushes_by_lang
2013,11,2,SuperCollider,75
2013,11,2,XC,60
2013,11,2,Slash,55
2013,11,2,Smalltalk,55
2013,11,2,Apex,53
2013,11,2,XQuery,49
2013,11,2,Xtend,45
2013,11,2,Squirrel,45
2013,11,2,Elm,41
2013,11,2,Pure Data,37
2013,11,2,Eiffel,36
2013,11,2,AppleScript,35
2013,11,2,Scilab,33
2013,11,2,Delphi,31
2013,11,2,Objective-J,30
2013,11,2,Io,28
2013,11,2,Awk,26
2013,11,2,Kotlin,25
2013,11,2,Ceylon,25
2013,11,2,Nemerle,24
2013,11,2,Boo,22
2013,11,2,Dylan,21
2013,11,2,Nimrod,21
2013,11,2,MoonScript,20
2013,11,2,ooc,17
2013,11,2,Logtalk,15
2013,11,2,Parrot,14
2013,11,2,Pike,14
2013,11,2,Ragel in Ruby Host,10
2013,11,2,ABAP,9
2013,11,2,HaXe,8
2013,11,2,Gosu,7
2013,11,2,Ecl,7
2013,11,2,Self,7
2013,11,2,XProc,5
2013,11,2,Forth,5
2013,11,2,DCPU-16 ASM,4
2013,11,2,Bro,4
2013,11,2,CLIPS,3
2013,11,2,Nu,2
2013,11,2,Volt,2
2013,11,2,PogoScript,2
2013,11,2,Augeas,2
2013,11,2,Mirah,1
2013,11,2,Monkey,1
2013,11,2,Rebol,1
2013,11,2,Turing,1
2013,11,2,Arc,1
2013,11,2,J,1
2013,11,3,JavaScript,104526
2013,11,3,Java,79920
2013,11,3,null,72244
2013,11,3,Python,54198
2013,11,3,Ruby,51530
2013,11,3,CSS,48887
2013,11,3,PHP,48679
2013,11,3,C++,36594
2013,11,3,C,29047
2013,11,3,Shell,19778
2013,11,3,C#,14353
2013,11,3,Objective-C,10009
2013,11,3,Perl,5661
2013,11,3,VimL,5292
2013,11,3,Go,3980
2013,11,3,CoffeeScript,3722
2013,11,3,Scala,3715
2013,11,3,R,2803
2013,11,3,Emacs Lisp,2639
2013,11,3,Matlab,2349
2013,11,3,Haskell,2140
2013,11,3,Lua,2036
2013,11,3,Puppet,1890
2013,11,3,Clojure,1757
2013,11,3,Groovy,1333
2013,11,3,Logos,1255
2013,11,3,Erlang,1234
2013,11,3,ActionScript,943
2013,11,3,TypeScript,812
2013,11,3,Prolog,770
2013,11,3,OCaml,749
2013,11,3,XSLT,693
2013,11,3,Rust,663
2013,11,3,D,632
2013,11,3,Common Lisp,603
2013,11,3,Processing,567
2013,11,3,Arduino,562
2013,11,3,ASP,542
2013,11,3,Visual Basic,531
2013,11,3,FORTRAN,491
2013,11,3,PowerShell,481
2013,11,3,Dart,464
2013,11,3,Assembly,408
2013,11,3,Racket,388
2013,11,3,Julia,386
2013,11,3,Scheme,364
2013,11,3,Pascal,349
2013,11,3,Haxe,340
2013,11,3,Verilog,326
2013,11,3,OpenEdge ABL,325
2013,11,3,VHDL,307
2013,11,3,F#,290
2013,11,3,ColdFusion,261
2013,11,3,DOT,226
2013,11,3,Vala,183
2013,11,3,Elixir,173
2013,11,3,Factor,168
2013,11,3,Standard ML,131
2013,11,3,Tcl,103
2013,11,3,M,98
2013,11,3,SuperCollider,90
2013,11,3,Coq,89
2013,11,3,AutoHotkey,86
2013,11,3,Ada,80
2013,11,3,Apex,68
2013,11,3,LiveScript,65
2013,11,3,Squirrel,61
2013,11,3,Smalltalk,55
2013,11,3,Eiffel,54
2013,11,3,Elm,54
2013,11,3,XQuery,53
2013,11,3,Lasso,53
2013,11,3,Slash,45
2013,11,3,Nemerle,43
2013,11,3,Nimrod,42
2013,11,3,Xtend,42
2013,11,3,Objective-J,41
2013,11,3,XML,40
2013,11,3,Scilab,35
2013,11,3,XC,33
2013,11,3,Kotlin,32
2013,11,3,Pure Data,31
2013,11,3,AppleScript,29
2013,11,3,Awk,24
2013,11,3,Gosu,22
2013,11,3,Boo,22
2013,11,3,Io,21
2013,11,3,Parrot,19
2013,11,3,Ceylon,16
2013,11,3,Dylan,14
2013,11,3,Ragel in Ruby Host,14
2013,11,3,Bro,13
2013,11,3,HaXe,11
2013,11,3,Logtalk,9
2013,11,3,Delphi,8
2013,11,3,Forth,7
2013,11,3,ooc,7
2013,11,3,MoonScript,6
2013,11,3,Rebol,6
2013,11,3,J,6
2013,11,3,Nu,5
2013,11,3,Pike,5
2013,11,3,XProc,5
2013,11,3,Fancy,4
2013,11,3,COBOL,3
2013,11,3,Augeas,3
2013,11,3,ABAP,2
2013,11,3,wisp,2
2013,11,3,Volt,2
2013,11,3,Ecl,2
2013,11,3,CLIPS,2
2013,11,3,Monkey,1
2013,11,3,Rouge,1
2013,11,3,Arc,1
2013,11,3,Self,1
2013,11,4,JavaScript,103407
2013,11,4,Java,80616
2013,11,4,null,67147
2013,11,4,Python,54543
2013,11,4,Ruby,53031
2013,11,4,PHP,49056
2013,11,4,CSS,47878
2013,11,4,C++,36412
2013,11,4,C,29261
2013,11,4,Shell,20119
2013,11,4,C#,14427
2013,11,4,Objective-C,10000
2013,11,4,Perl,5449
2013,11,4,VimL,5109
2013,11,4,Scala,4075
2013,11,4,Go,3860
2013,11,4,CoffeeScript,3744
2013,11,4,R,2541
2013,11,4,Emacs Lisp,2412
2013,11,4,Matlab,2369
2013,11,4,Lua,2139
2013,11,4,Haskell,2139
2013,11,4,Puppet,1694
2013,11,4,Clojure,1667
2013,11,4,Groovy,1433
2013,11,4,ActionScript,1279
2013,11,4,Erlang,1262
2013,11,4,Logos,1185
2013,11,4,Prolog,948
2013,11,4,OCaml,870
2013,11,4,TypeScript,831
2013,11,4,D,684
2013,11,4,XSLT,642
2013,11,4,Arduino,592
2013,11,4,ASP,581
2013,11,4,Dart,561
2013,11,4,Processing,538
2013,11,4,Rust,532
2013,11,4,FORTRAN,504
2013,11,4,Common Lisp,474
2013,11,4,Assembly,472
2013,11,4,PowerShell,446
2013,11,4,Visual Basic,388
2013,11,4,Racket,369
2013,11,4,Pascal,365
2013,11,4,Julia,344
2013,11,4,Scheme,325
2013,11,4,Verilog,311
2013,11,4,F#,309
2013,11,4,Haxe,296
2013,11,4,VHDL,258
2013,11,4,ColdFusion,219
2013,11,4,DOT,209
2013,11,4,OpenEdge ABL,203
2013,11,4,Elixir,188
2013,11,4,Vala,187
2013,11,4,Coq,174
2013,11,4,Tcl,148
2013,11,4,Factor,132
2013,11,4,AutoHotkey,131
2013,11,4,Apex,130
2013,11,4,Standard ML,113
2013,11,4,Pure Data,100
2013,11,4,Ada,93
2013,11,4,Lasso,86
2013,11,4,M,84
2013,11,4,XML,69
2013,11,4,Slash,67
2013,11,4,SuperCollider,66
2013,11,4,LiveScript,58
2013,11,4,XQuery,55
2013,11,4,XC,53
2013,11,4,Elm,46
2013,11,4,Nemerle,45
2013,11,4,Ceylon,37
2013,11,4,Smalltalk,34
2013,11,4,Awk,33
2013,11,4,Nimrod,32
2013,11,4,Eiffel,28
2013,11,4,Squirrel,25
2013,11,4,HaXe,23
2013,11,4,Dylan,22
2013,11,4,Kotlin,22
2013,11,4,Io,19
2013,11,4,Gosu,17
2013,11,4,Xtend,17
2013,11,4,Objective-J,17
2013,11,4,AppleScript,15
2013,11,4,Parrot,15
2013,11,4,Max,12
2013,11,4,Ragel in Ruby Host,12
2013,11,4,Bro,11
2013,11,4,Delphi,11
2013,11,4,Pike,9
2013,11,4,Scilab,9
2013,11,4,Boo,7
2013,11,4,ooc,7
2013,11,4,Logtalk,7
2013,11,4,J,7
2013,11,4,Ecl,7
2013,11,4,MoonScript,6
2013,11,4,XProc,5
2013,11,4,Forth,5
2013,11,4,Turing,4
2013,11,4,COBOL,3
2013,11,4,Rouge,3
2013,11,4,Monkey,2
2013,11,4,Rebol,2
2013,11,4,Fancy,2
2013,11,4,Augeas,2
2013,11,4,eC,1
2013,11,4,TXL,1
2013,11,4,wisp,1
2013,11,4,PogoScript,1
2013,11,5,JavaScript,103054
2013,11,5,Java,79008
2013,11,5,null,65007
2013,11,5,Python,52462
2013,11,5,Ruby,50599
2013,11,5,PHP,48943
2013,11,5,CSS,46664
2013,11,5,C++,35858
2013,11,5,C,29083
2013,11,5,Shell,19936
2013,11,5,C#,15386
2013,11,5,Objective-C,10149
2013,11,5,VimL,5372
2013,11,5,Perl,5080
2013,11,5,CoffeeScript,3944
2013,11,5,Scala,3873
2013,11,5,Go,3777
2013,11,5,Haskell,2386
2013,11,5,Emacs Lisp,2381
2013,11,5,R,2277
2013,11,5,Lua,2261
2013,11,5,Matlab,1992
2013,11,5,Puppet,1689
2013,11,5,Clojure,1563
2013,11,5,Groovy,1365
2013,11,5,Logos,1289
2013,11,5,Erlang,1258
2013,11,5,ActionScript,1101
2013,11,5,TypeScript,907
2013,11,5,OCaml,854
2013,11,5,Arduino,701
2013,11,5,D,618
2013,11,5,XSLT,606
2013,11,5,Prolog,594
2013,11,5,ASP,557
2013,11,5,Rust,523
2013,11,5,Dart,494
2013,11,5,FORTRAN,460
2013,11,5,Common Lisp,447
2013,11,5,Pascal,418
2013,11,5,PowerShell,417
2013,11,5,Visual Basic,416
2013,11,5,Racket,412
2013,11,5,Assembly,367
2013,11,5,Processing,357
2013,11,5,Verilog,340
2013,11,5,F#,338
2013,11,5,Haxe,327
2013,11,5,Scheme,314
2013,11,5,OpenEdge ABL,303
2013,11,5,VHDL,300
2013,11,5,Julia,266
2013,11,5,DOT,244
2013,11,5,Tcl,229
2013,11,5,Elixir,220
2013,11,5,ColdFusion,193
2013,11,5,Vala,166
2013,11,5,Standard ML,144
2013,11,5,Coq,142
2013,11,5,Lasso,136
2013,11,5,AutoHotkey,101
2013,11,5,M,84
2013,11,5,Apex,82
2013,11,5,SuperCollider,82
2013,11,5,LiveScript,72
2013,11,5,Ada,71
2013,11,5,XQuery,67
2013,11,5,Eiffel,57
2013,11,5,XML,55
2013,11,5,Slash,50
2013,11,5,Xtend,44
2013,11,5,Elm,42
2013,11,5,Nemerle,40
2013,11,5,Kotlin,35
2013,11,5,Pure Data,33
2013,11,5,Smalltalk,32
2013,11,5,Awk,32
2013,11,5,Objective-J,27
2013,11,5,Factor,25
2013,11,5,Scilab,22
2013,11,5,Ceylon,21
2013,11,5,XC,20
2013,11,5,Parrot,19
2013,11,5,Squirrel,18
2013,11,5,Delphi,17
2013,11,5,Nimrod,17
2013,11,5,AppleScript,17
2013,11,5,Gosu,12
2013,11,5,HaXe,12
2013,11,5,J,12
2013,11,5,Logtalk,11
2013,11,5,Dylan,11
2013,11,5,Boo,11
2013,11,5,Io,10
2013,11,5,MoonScript,9
2013,11,5,XProc,8
2013,11,5,Pike,7
2013,11,5,ooc,6
2013,11,5,Augeas,5
2013,11,5,Bro,4
2013,11,5,Arc,3
2013,11,5,COBOL,3
2013,11,5,Forth,2
2013,11,5,Rouge,2
2013,11,5,CLIPS,2
2013,11,5,Ragel in Ruby Host,2
2013,11,5,wisp,2
2013,11,5,Rebol,1
2013,11,5,PogoScript,1
2013,11,5,Ecl,1
2013,11,6,JavaScript,117327
2013,11,6,Java,89888
2013,11,6,null,75036
2013,11,6,Python,62433
2013,11,6,Ruby,57883
2013,11,6,PHP,54409
2013,11,6,CSS,52715
2013,11,6,C++,41053
2013,11,6,C,33358
2013,11,6,Shell,22570
2013,11,6,C#,16570
2013,11,6,Objective-C,11623
2013,11,6,VimL,6181
2013,11,6,Perl,6063
2013,11,6,Scala,4479
2013,11,6,CoffeeScript,4403
2013,11,6,Go,4381
2013,11,6,R,2925
2013,11,6,Emacs Lisp,2807
2013,11,6,Haskell,2549
2013,11,6,Lua,2362
2013,11,6,Matlab,2332
2013,11,6,Puppet,2083
2013,11,6,Clojure,2067
2013,11,6,Groovy,1504
2013,11,6,Erlang,1458
2013,11,6,Logos,1234
2013,11,6,ActionScript,1054
2013,11,6,TypeScript,1018
2013,11,6,OCaml,982
2013,11,6,XSLT,791
2013,11,6,ASP,754
2013,11,6,Rust,744
2013,11,6,D,713
2013,11,6,Arduino,694
2013,11,6,Dart,665
2013,11,6,FORTRAN,634
2013,11,6,PowerShell,611
2013,11,6,Common Lisp,574
2013,11,6,Visual Basic,516
2013,11,6,Prolog,491
2013,11,6,Assembly,469
2013,11,6,Processing,438
2013,11,6,Pascal,437
2013,11,6,OpenEdge ABL,415
2013,11,6,Julia,410
2013,11,6,Racket,404
2013,11,6,F#,376
2013,11,6,Scheme,370
2013,11,6,Haxe,344
2013,11,6,VHDL,342
2013,11,6,Verilog,330
2013,11,6,Elixir,267
2013,11,6,ColdFusion,251
2013,11,6,Tcl,213
2013,11,6,DOT,193
2013,11,6,Standard ML,165
2013,11,6,Vala,165
2013,11,6,Coq,135
2013,11,6,AutoHotkey,108
2013,11,6,Ada,105
2013,11,6,SuperCollider,98
2013,11,6,XQuery,97
2013,11,6,Lasso,94
2013,11,6,Pure Data,87
2013,11,6,M,81
2013,11,6,LiveScript,79
2013,11,6,Apex,63
2013,11,6,XC,61
2013,11,6,XML,58
2013,11,6,Elm,49
2013,11,6,Eiffel,48
2013,11,6,Slash,45
2013,11,6,Nemerle,44
2013,11,6,Xtend,44
2013,11,6,Boo,41
2013,11,6,Squirrel,36
2013,11,6,Awk,36
2013,11,6,Nimrod,35
2013,11,6,Smalltalk,33
2013,11,6,Gosu,31
2013,11,6,Ceylon,29
2013,11,6,Dylan,29
2013,11,6,Delphi,28
2013,11,6,Io,21
2013,11,6,HaXe,21
2013,11,6,Scilab,21
2013,11,6,J,20
2013,11,6,Kotlin,20
2013,11,6,Logtalk,19
2013,11,6,Pike,17
2013,11,6,AppleScript,14
2013,11,6,Objective-J,13
2013,11,6,Factor,12
2013,11,6,XProc,11
2013,11,6,Forth,8
2013,11,6,Parrot,8
2013,11,6,MoonScript,8
2013,11,6,Rebol,6
2013,11,6,COBOL,5
2013,11,6,Arc,4
2013,11,6,ooc,4
2013,11,6,CLIPS,4
2013,11,6,Fancy,3
2013,11,6,Ragel in Ruby Host,3
2013,11,6,Augeas,3
2013,11,6,Ecl,3
2013,11,6,Bro,3
2013,11,6,Mirah,2
2013,11,6,PogoScript,1
2013,11,6,wisp,1
2013,11,6,Monkey,1
2013,11,7,JavaScript,83166
2013,11,7,null,67286
2013,11,7,Java,62996
2013,11,7,Python,42505
2013,11,7,CSS,41763
2013,11,7,Ruby,40275
2013,11,7,PHP,35811
2013,11,7,C++,30423
2013,11,7,C,26942
2013,11,7,Shell,17282
2013,11,7,C#,12657
2013,11,7,Objective-C,7971
2013,11,7,VimL,4884
2013,11,7,Perl,4063
2013,11,7,Go,3299
2013,11,7,CoffeeScript,3022
2013,11,7,Scala,2997
2013,11,7,Lua,2406
2013,11,7,Emacs Lisp,2344
2013,11,7,Haskell,2085
2013,11,7,Matlab,1664
2013,11,7,Clojure,1567
2013,11,7,R,1471
2013,11,7,Logos,1069
2013,11,7,Puppet,962
2013,11,7,Groovy,947
2013,11,7,TypeScript,894
2013,11,7,Erlang,789
2013,11,7,ActionScript,758
2013,11,7,Rust,699
2013,11,7,OCaml,638
2013,11,7,Arduino,628
2013,11,7,D,593
2013,11,7,Common Lisp,529
2013,11,7,ASP,525
2013,11,7,Dart,520
2013,11,7,Assembly,438
2013,11,7,XSLT,413
2013,11,7,PowerShell,387
2013,11,7,Processing,371
2013,11,7,Pascal,370
2013,11,7,Visual Basic,334
2013,11,7,Prolog,329
2013,11,7,Scheme,327
2013,11,7,Julia,308
2013,11,7,FORTRAN,273
2013,11,7,Haxe,265
2013,11,7,Racket,258
2013,11,7,F#,253
2013,11,7,Verilog,236
2013,11,7,VHDL,208
2013,11,7,Elixir,204
2013,11,7,Vala,177
2013,11,7,DOT,139
2013,11,7,ColdFusion,126
2013,11,7,Lasso,125
2013,11,7,XML,120
2013,11,7,Standard ML,118
2013,11,7,M,115
2013,11,7,AutoHotkey,111
2013,11,7,Tcl,105
2013,11,7,SuperCollider,104
2013,11,7,Coq,98
2013,11,7,OpenEdge ABL,90
2013,11,7,LiveScript,81
2013,11,7,Smalltalk,69
2013,11,7,Pure Data,53
2013,11,7,Squirrel,52
2013,11,7,Elm,50
2013,11,7,Gosu,48
2013,11,7,Ceylon,42
2013,11,7,Nimrod,42
2013,11,7,Xtend,39
2013,11,7,Delphi,38
2013,11,7,Ada,32
2013,11,7,Kotlin,31
2013,11,7,Dylan,30
2013,11,7,Eiffel,29
2013,11,7,Nemerle,27
2013,11,7,Awk,26
2013,11,7,Pike,24
2013,11,7,Apex,23
2013,11,7,Slash,22
2013,11,7,XC,21
2013,11,7,Factor,20
2013,11,7,Parrot,15
2013,11,7,Objective-J,15
2013,11,7,XQuery,15
2013,11,7,AppleScript,13
2013,11,7,Boo,12
2013,11,7,Io,11
2013,11,7,Logtalk,11
2013,11,7,Scilab,10
2013,11,7,Ragel in Ruby Host,10
2013,11,7,COBOL,8
2013,11,7,J,7
2013,11,7,HaXe,6
2013,11,7,MoonScript,6
2013,11,7,Rebol,5
2013,11,7,Augeas,4
2013,11,7,Bro,4
2013,11,7,wisp,2
2013,11,7,PogoScript,2
2013,11,7,Nu,1
2013,11,7,Forth,1
2013,11,7,Fantom,1
2013,11,7,Monkey,1
2013,11,7,Turing,1
2013,12,1,JavaScript,85122
2013,12,1,Java,63535
2013,12,1,null,57839
2013,12,1,CSS,41548
2013,12,1,Python,40254
2013,12,1,Ruby,38459
2013,12,1,PHP,35872
2013,12,1,C++,29161
2013,12,1,C,28115
2013,12,1,Shell,18152
2013,12,1,C#,13190
2013,12,1,Objective-C,7618
2013,12,1,VimL,4951
2013,12,1,Perl,3969
2013,12,1,Go,3748
2013,12,1,TeX,3636
2013,12,1,CoffeeScript,3332
2013,12,1,Scala,2949
2013,12,1,Lua,2796
2013,12,1,Haskell,2440
2013,12,1,Emacs Lisp,2317
2013,12,1,R,1763
2013,12,1,Clojure,1681
2013,12,1,Matlab,1640
2013,12,1,TypeScript,1208
2013,12,1,ActionScript,1033
2013,12,1,Puppet,944
2013,12,1,Groovy,942
2013,12,1,Logos,919
2013,12,1,Arduino,831
2013,12,1,OCaml,804
2013,12,1,Erlang,686
2013,12,1,D,670
2013,12,1,Rust,612
2013,12,1,Common Lisp,494
2013,12,1,Dart,493
2013,12,1,Julia,480
2013,12,1,Processing,473
2013,12,1,Assembly,471
2013,12,1,Haxe,436
2013,12,1,XSLT,385
2013,12,1,F#,356
2013,12,1,ASP,348
2013,12,1,Scheme,334
2013,12,1,Visual Basic,315
2013,12,1,PowerShell,297
2013,12,1,DM,288
2013,12,1,Elixir,265
2013,12,1,Racket,251
2013,12,1,Verilog,238
2013,12,1,Prolog,231
2013,12,1,Oxygene,229
2013,12,1,FORTRAN,228
2013,12,1,Pascal,215
2013,12,1,Vala,191
2013,12,1,XML,182
2013,12,1,DOT,179
2013,12,1,VHDL,156
2013,12,1,LiveScript,141
2013,12,1,Coq,116
2013,12,1,Tcl,106
2013,12,1,ColdFusion,105
2013,12,1,Eiffel,100
2013,12,1,BlitzBasic,92
2013,12,1,AutoHotkey,88
2013,12,1,Standard ML,79
2013,12,1,Lasso,78
2013,12,1,Elm,71
2013,12,1,Objective-J,68
2013,12,1,M,67
2013,12,1,Nimrod,62
2013,12,1,Awk,60
2013,12,1,Ada,59
2013,12,1,AppleScript,56
2013,12,1,Nemerle,55
2013,12,1,Max,55
2013,12,1,OpenEdge ABL,51
2013,12,1,Smalltalk,51
2013,12,1,IDL,49
2013,12,1,nesC,47
2013,12,1,UnrealScript,43
2013,12,1,Brightscript,40
2013,12,1,Xtend,37
2013,12,1,SuperCollider,36
2013,12,1,Apex,35
2013,12,1,MoonScript,34
2013,12,1,Pure Data,34
2013,12,1,Agda,34
2013,12,1,XQuery,34
2013,12,1,Ceylon,33
2013,12,1,ooc,26
2013,12,1,Dylan,25
2013,12,1,Gosu,23
2013,12,1,XC,21
2013,12,1,Kotlin,18
2013,12,1,HaXe,18
2013,12,1,AutoIt,17
2013,12,1,Pike,16
2013,12,1,Perl6,16
2013,12,1,Io,15
2013,12,1,KRL,14
2013,12,1,Factor,13
2013,12,1,J,13
2013,12,1,Scilab,12
2013,12,1,NetLogo,12
2013,12,1,Arc,11
2013,12,1,COBOL,11
2013,12,1,Squirrel,11
2013,12,1,Boo,11
2013,12,1,Logtalk,9
2013,12,1,Parrot,9
2013,12,1,PogoScript,9
2013,12,1,Bluespec,8
2013,12,1,Slash,8
2013,12,1,Delphi,8
2013,12,1,xBase,6
2013,12,1,Bro,6
2013,12,1,CLIPS,6
2013,12,1,Idris,5
2013,12,1,Clean,5
2013,12,1,Mirah,5
2013,12,1,Monkey,4
2013,12,1,TXL,4
2013,12,1,ANTLR,3
2013,12,1,Glyph,2
2013,12,1,XProc,2
2013,12,1,Augeas,2
2013,12,1,Self,1
2013,12,1,DCPU-16 ASM,1
2013,12,1,Nu,1
2013,12,1,REALbasic,1
2013,12,1,Ecl,1
2013,12,2,JavaScript,122202
2013,12,2,Java,86086
2013,12,2,null,70205
2013,12,2,Python,59967
2013,12,2,CSS,56117
2013,12,2,Ruby,55905
2013,12,2,PHP,55564
2013,12,2,C++,38113
2013,12,2,C,35629
2013,12,2,Shell,24632
2013,12,2,C#,17520
2013,12,2,Objective-C,11328
2013,12,2,VimL,6509
2013,12,2,Perl,5670
2013,12,2,Go,5081
2013,12,2,TeX,4602
2013,12,2,CoffeeScript,4319
2013,12,2,Scala,3922
2013,12,2,Lua,3121
2013,12,2,Emacs Lisp,3076
2013,12,2,Haskell,2816
2013,12,2,R,2723
2013,12,2,Matlab,2418
2013,12,2,Clojure,2209
2013,12,2,Puppet,1711
2013,12,2,ActionScript,1569
2013,12,2,Groovy,1461
2013,12,2,TypeScript,1412
2013,12,2,Erlang,1249
2013,12,2,OCaml,1142
2013,12,2,Logos,1066
2013,12,2,Arduino,779
2013,12,2,Rust,753
2013,12,2,Processing,732
2013,12,2,D,681
2013,12,2,XSLT,670
2013,12,2,Dart,604
2013,12,2,Common Lisp,567
2013,12,2,F#,521
2013,12,2,PowerShell,514
2013,12,2,Julia,456
2013,12,2,Assembly,456
2013,12,2,Scheme,437
2013,12,2,ASP,419
2013,12,2,Visual Basic,417
2013,12,2,FORTRAN,385
2013,12,2,Prolog,368
2013,12,2,Elixir,350
2013,12,2,Haxe,342
2013,12,2,Pascal,341
2013,12,2,Verilog,316
2013,12,2,Racket,260
2013,12,2,VHDL,253
2013,12,2,Vala,232
2013,12,2,Oxygene,231
2013,12,2,DM,223
2013,12,2,LiveScript,194
2013,12,2,DOT,181
2013,12,2,XML,174
2013,12,2,ColdFusion,164
2013,12,2,Tcl,154
2013,12,2,AutoHotkey,150
2013,12,2,Coq,146
2013,12,2,OpenEdge ABL,132
2013,12,2,nesC,120
2013,12,2,BlitzBasic,116
2013,12,2,Smalltalk,106
2013,12,2,Max,106
2013,12,2,Ada,98
2013,12,2,Standard ML,89
2013,12,2,Nimrod,84
2013,12,2,Lasso,77
2013,12,2,Eiffel,76
2013,12,2,IDL,74
2013,12,2,Apex,64
2013,12,2,M,63
2013,12,2,AutoIt,52
2013,12,2,Objective-J,52
2013,12,2,SuperCollider,50
2013,12,2,XC,44
2013,12,2,Xtend,43
2013,12,2,Agda,43
2013,12,2,xBase,40
2013,12,2,Elm,39
2013,12,2,UnrealScript,38
2013,12,2,ooc,38
2013,12,2,AppleScript,37
2013,12,2,Ceylon,34
2013,12,2,Pure Data,34
2013,12,2,Awk,33
2013,12,2,Squirrel,32
2013,12,2,Slash,29
2013,12,2,Bluespec,27
2013,12,2,XQuery,26
2013,12,2,Brightscript,26
2013,12,2,Kotlin,26
2013,12,2,Scilab,25
2013,12,2,Gosu,24
2013,12,2,Boo,23
2013,12,2,MoonScript,23
2013,12,2,Logtalk,20
2013,12,2,HaXe,19
2013,12,2,COBOL,18
2013,12,2,XProc,16
2013,12,2,Dylan,16
2013,12,2,ANTLR,16
2013,12,2,Delphi,15
2013,12,2,Pike,14
2013,12,2,Augeas,14
2013,12,2,Perl6,13
2013,12,2,Nemerle,11
2013,12,2,NetLogo,10
2013,12,2,CLIPS,9
2013,12,2,Io,9
2013,12,2,Arc,7
2013,12,2,Parrot,7
2013,12,2,Monkey,7
2013,12,2,REALbasic,6
2013,12,2,wisp,6
2013,12,2,Bro,6
2013,12,2,Idris,5
2013,12,2,Ecl,5
2013,12,2,J,4
2013,12,2,KRL,4
2013,12,2,Mirah,4
2013,12,2,Fancy,3
2013,12,2,TXL,3
2013,12,2,Crystal,3
2013,12,2,Factor,2
2013,12,2,Forth,2
2013,12,2,Ragel in Ruby Host,2
2013,12,2,Glyph,2
2013,12,2,DCPU-16 ASM,1
2013,12,2,Clean,1
2013,12,2,Rebol,1
2013,12,3,JavaScript,117077
2013,12,3,Java,83069
2013,12,3,null,67415
2013,12,3,Python,58582
2013,12,3,Ruby,54405
2013,12,3,CSS,53230
2013,12,3,PHP,52363
2013,12,3,C++,36920
2013,12,3,C,33231
2013,12,3,Shell,24697
2013,12,3,C#,16347
2013,12,3,Objective-C,10883
2013,12,3,VimL,5908
2013,12,3,Perl,5522
2013,12,3,Go,4913
2013,12,3,CoffeeScript,4255
2013,12,3,Scala,4134
2013,12,3,TeX,4015
2013,12,3,R,2917
2013,12,3,Emacs Lisp,2865
2013,12,3,Lua,2848
2013,12,3,Haskell,2584
2013,12,3,Matlab,2421
2013,12,3,Clojure,2362
2013,12,3,Puppet,1634
2013,12,3,Groovy,1371
2013,12,3,ActionScript,1306
2013,12,3,TypeScript,1259
2013,12,3,Erlang,1192
2013,12,3,OCaml,1182
2013,12,3,Logos,942
2013,12,3,Arduino,777
2013,12,3,XSLT,753
2013,12,3,Rust,748
2013,12,3,Processing,742
2013,12,3,D,695
2013,12,3,Assembly,575
2013,12,3,Dart,557
2013,12,3,Visual Basic,539
2013,12,3,PowerShell,531
2013,12,3,Common Lisp,484
2013,12,3,Julia,457
2013,12,3,F#,449
2013,12,3,ASP,430
2013,12,3,Scheme,419
2013,12,3,FORTRAN,368
2013,12,3,Elixir,357
2013,12,3,Haxe,339
2013,12,3,Pascal,324
2013,12,3,Prolog,300
2013,12,3,Verilog,270
2013,12,3,Racket,263
2013,12,3,VHDL,241
2013,12,3,LiveScript,226
2013,12,3,DM,202
2013,12,3,OpenEdge ABL,202
2013,12,3,XML,199
2013,12,3,Vala,192
2013,12,3,ColdFusion,186
2013,12,3,Oxygene,173
2013,12,3,Tcl,166
2013,12,3,DOT,163
2013,12,3,Standard ML,158
2013,12,3,Coq,145
2013,12,3,M,132
2013,12,3,BlitzBasic,123
2013,12,3,nesC,114
2013,12,3,Ada,106
2013,12,3,AutoHotkey,98
2013,12,3,Lasso,94
2013,12,3,AppleScript,71
2013,12,3,Smalltalk,66
2013,12,3,IDL,65
2013,12,3,Max,65
2013,12,3,Eiffel,58
2013,12,3,Elm,55
2013,12,3,AutoIt,54
2013,12,3,Nimrod,51
2013,12,3,Apex,49
2013,12,3,Slash,48
2013,12,3,Objective-J,43
2013,12,3,Nemerle,42
2013,12,3,SuperCollider,41
2013,12,3,Ceylon,37
2013,12,3,Xtend,37
2013,12,3,Brightscript,37
2013,12,3,Agda,36
2013,12,3,XQuery,35
2013,12,3,xBase,32
2013,12,3,HaXe,31
2013,12,3,UnrealScript,28
2013,12,3,Boo,27
2013,12,3,XC,26
2013,12,3,NetLogo,25
2013,12,3,Awk,23
2013,12,3,Bluespec,22
2013,12,3,Squirrel,21
2013,12,3,Pure Data,21
2013,12,3,Io,19
2013,12,3,Kotlin,19
2013,12,3,Gosu,18
2013,12,3,Augeas,18
2013,12,3,Idris,17
2013,12,3,Dylan,15
2013,12,3,Scilab,14
2013,12,3,Pike,14
2013,12,3,Logtalk,13
2013,12,3,ooc,12
2013,12,3,Factor,11
2013,12,3,Parrot,9
2013,12,3,MoonScript,9
2013,12,3,Crystal,8
2013,12,3,Perl6,8
2013,12,3,Monkey,7
2013,12,3,J,6
