year,month,day,repository_language,pushes_by_lang
"2012","8","5","Max/MSP",2
"2012","8","6","JavaScript",133978
"2012","8","6","null",74186
"2012","8","6","Java",73766
"2012","8","6","Ruby",70878
"2012","8","6","PHP",66174
"2012","8","6","Python",61582
"2012","8","6","Perl",49956
"2012","8","6","C++",36804
"2012","8","6","C",33548
"2012","8","6","Shell",18032
"2012","8","6","C#",14144
"2012","8","6","Objective-C",13736
"2012","8","6","VimL",10880
"2012","8","6","CoffeeScript",4918
"2012","8","6","Scala",4666
"2012","8","6","Emacs Lisp",4112
"2012","8","6","Lua",3834
"2012","8","6","Haskell",3798
"2012","8","6","Go",3350
"2012","8","6","Clojure",2710
"2012","8","6","R",2130
"2012","8","6","ActionScript",1894
"2012","8","6","Groovy",1796
"2012","8","6","Puppet",1546
"2012","8","6","Erlang",1356
"2012","8","6","OCaml",946
"2012","8","6","Racket",830
"2012","8","6","D",746
"2012","8","6","Common Lisp",720
"2012","8","6","Matlab",718
"2012","8","6","HaXe",626
"2012","8","6","Scheme",568
"2012","8","6","Rust",558
"2012","8","6","Delphi",540
"2012","8","6","Visual Basic",430
"2012","8","6","Dart",414
"2012","8","6","Assembly",398
"2012","8","6","Arduino",394
"2012","8","6","FORTRAN",394
"2012","8","6","Factor",390
"2012","8","6","ColdFusion",380
"2012","8","6","ASP",346
"2012","8","6","F#",286
"2012","8","6","PowerShell",276
"2012","8","6","Vala",258
"2012","8","6","Prolog",246
"2012","8","6","VHDL",228
"2012","8","6","Nemerle",216
"2012","8","6","Julia",194
"2012","8","6","Apex",168
"2012","8","6","AutoHotkey",158
"2012","8","6","Verilog",148
"2012","8","6","Elixir",120
"2012","8","6","Tcl",114
"2012","8","6","Standard ML",98
"2012","8","6","Smalltalk",92
"2012","8","6","OpenEdge ABL",88
"2012","8","6","Scilab",86
"2012","8","6","Objective-J",86
"2012","8","6","Eiffel",62
"2012","8","6","Ada",60
"2012","8","6","XQuery",58
"2012","8","6","Coq",50
"2012","8","6","AppleScript",48
"2012","8","6","Io",40
"2012","8","6","Parrot",36
"2012","8","6","SuperCollider",36
"2012","8","6","Pure Data",36
"2012","8","6","Fancy",30
"2012","8","6","Opa",30
"2012","8","6","Bro",30
"2012","8","6","Nimrod",28
"2012","8","6","ooc",22
"2012","8","6","Dylan",20
"2012","8","6","Gosu",18
"2012","8","6","Kotlin",16
"2012","8","6","Ceylon",16
"2012","8","6","Logtalk",12
"2012","8","6","Turing",8
"2012","8","6","Boo",8
"2012","8","6","Rebol",6
"2012","8","6","Mirah",4
"2012","8","6","Max",4
"2012","8","6","Fantom",4
"2012","8","6","DCPU-16 ASM",4
"2012","8","6","Nu",2
"2012","8","6","Ioke",2
"2012","8","6","Augeas",2
"2012","8","7","JavaScript",66870
"2012","8","7","null",46424
"2012","8","7","Perl",45494
"2012","8","7","Ruby",37378
"2012","8","7","Java",34690
"2012","8","7","Python",33184
"2012","8","7","PHP",31758
"2012","8","7","C++",18848
"2012","8","7","C",18722
"2012","8","7","Shell",10378
"2012","8","7","C#",7742
"2012","8","7","Objective-C",6728
"2012","8","7","VimL",5940
"2012","8","7","Scala",3000
"2012","8","7","CoffeeScript",2418
"2012","8","7","Lua",2364
"2012","8","7","Emacs Lisp",2318
"2012","8","7","Clojure",2262
"2012","8","7","Haskell",2254
"2012","8","7","Go",1994
"2012","8","7","ActionScript",1796
"2012","8","7","Groovy",770
"2012","8","7","R",638
"2012","8","7","D",594
"2012","8","7","Erlang",568
"2012","8","7","Puppet",560
"2012","8","7","Common Lisp",500
"2012","8","7","Racket",452
"2012","8","7","Arduino",380
"2012","8","7","Delphi",342
"2012","8","7","OCaml",324
"2012","8","7","F#",310
"2012","8","7","Scheme",308
"2012","8","7","Visual Basic",292
"2012","8","7","Assembly",290
"2012","8","7","HaXe",278
"2012","8","7","Matlab",268
"2012","8","7","Rust",212
"2012","8","7","Dart",212
"2012","8","7","PowerShell",154
"2012","8","7","ColdFusion",148
"2012","8","7","Julia",124
"2012","8","7","FORTRAN",110
"2012","8","7","ASP",106
"2012","8","7","Prolog",98
"2012","8","7","Verilog",96
"2012","8","7","Factor",88
"2012","8","7","VHDL",86
"2012","8","7","Vala",86
"2012","8","7","AutoHotkey",82
"2012","8","7","ooc",72
"2012","8","7","OpenEdge ABL",64
"2012","8","7","Apex",62
"2012","8","7","Coq",62
"2012","8","7","Standard ML",56
"2012","8","7","Elixir",52
"2012","8","7","Smalltalk",46
"2012","8","7","Tcl",44
"2012","8","7","Parrot",44
"2012","8","7","Kotlin",20
"2012","8","7","Objective-J",18
"2012","8","7","Nemerle",16
"2012","8","7","SuperCollider",16
"2012","8","7","Eiffel",14
"2012","8","7","Ioke",14
"2012","8","7","AppleScript",14
"2012","8","7","Scilab",12
"2012","8","7","Max",10
"2012","8","7","Rebol",10
"2012","8","7","Opa",10
"2012","8","7","Io",8
"2012","8","7","Nimrod",8
"2012","8","7","Fancy",8
"2012","8","7","DCPU-16 ASM",8
"2012","8","7","XQuery",8
"2012","8","7","Turing",6
"2012","8","7","Gosu",6
"2012","8","7","Pure Data",6
"2012","8","7","Ada",4
"2012","8","7","Boo",4
"2012","8","7","Nu",4
"2012","8","7","Dylan",2
"2012","8","7","Fantom",2
"2012","9","1","JavaScript",58326
"2012","9","1","null",35395
"2012","9","1","Ruby",30989
"2012","9","1","Java",27966
"2012","9","1","PHP",24135
"2012","9","1","Python",24036
"2012","9","1","C",15260
"2012","9","1","C++",14617
"2012","9","1","Shell",7746
"2012","9","1","C#",6417
"2012","9","1","Objective-C",4481
"2012","9","1","VimL",4418
"2012","9","1","Perl",4082
"2012","9","1","Lua",2493
"2012","9","1","CoffeeScript",2094
"2012","9","1","Emacs Lisp",2030
"2012","9","1","Scala",1808
"2012","9","1","Haskell",1732
"2012","9","1","Go",1338
"2012","9","1","Clojure",1210
"2012","9","1","ActionScript",807
"2012","9","1","R",690
"2012","9","1","Groovy",686
"2012","9","1","Puppet",482
"2012","9","1","Visual Basic",396
"2012","9","1","Common Lisp",394
"2012","9","1","Arduino",387
"2012","9","1","D",379
"2012","9","1","Erlang",352
"2012","9","1","OCaml",336
"2012","9","1","Delphi",313
"2012","9","1","Matlab",301
"2012","9","1","Scheme",229
"2012","9","1","F#",224
"2012","9","1","Racket",196
"2012","9","1","Assembly",194
"2012","9","1","Dart",187
"2012","9","1","Elixir",155
"2012","9","1","HaXe",155
"2012","9","1","ColdFusion",150
"2012","9","1","Prolog",124
"2012","9","1","Rust",120
"2012","9","1","Vala",107
"2012","9","1","Smalltalk",98
"2012","9","1","PowerShell",87
"2012","9","1","Factor",86
"2012","9","1","Verilog",85
"2012","9","1","VHDL",81
"2012","9","1","FORTRAN",71
"2012","9","1","Julia",67
"2012","9","1","ASP",63
"2012","9","1","AutoHotkey",58
"2012","9","1","Nemerle",48
"2012","9","1","Parrot",43
"2012","9","1","OpenEdge ABL",41
"2012","9","1","Standard ML",33
"2012","9","1","XQuery",28
"2012","9","1","Tcl",26
"2012","9","1","Coq",23
"2012","9","1","Ada",23
"2012","9","1","Pure Data",23
"2012","9","1","Apex",21
"2012","9","1","Scilab",21
"2012","9","1","Io",20
"2012","9","1","Kotlin",19
"2012","9","1","Gosu",16
"2012","9","1","Nimrod",16
"2012","9","1","SuperCollider",13
"2012","9","1","Eiffel",13
"2012","9","1","DCPU-16 ASM",12
"2012","9","1","Objective-J",12
"2012","9","1","Dylan",10
"2012","9","1","Mirah",6
"2012","9","1","Max",6
"2012","9","1","Ioke",6
"2012","9","1","Boo",4
"2012","9","1","Turing",2
"2012","9","1","Logtalk",2
"2012","9","1","Nu",2
"2012","9","2","JavaScript",64330
"2012","9","2","null",36410
"2012","9","2","Ruby",35776
"2012","9","2","Java",34504
"2012","9","2","PHP",31779
"2012","9","2","Python",30045
"2012","9","2","C",17840
"2012","9","2","C++",15679
"2012","9","2","Shell",8373
"2012","9","2","C#",6447
"2012","9","2","Objective-C",5459
"2012","9","2","Perl",5117
"2012","9","2","VimL",4850
"2012","9","2","Scala",2204
"2012","9","2","Lua",2171
"2012","9","2","CoffeeScript",2171
"2012","9","2","Emacs Lisp",2110
"2012","9","2","Haskell",1700
"2012","9","2","Go",1503
"2012","9","2","Clojure",1262
"2012","9","2","R",1023
"2012","9","2","ActionScript",995
"2012","9","2","Groovy",780
"2012","9","2","Puppet",683
"2012","9","2","Erlang",638
"2012","9","2","Arduino",431
"2012","9","2","OCaml",409
"2012","9","2","Matlab",408
"2012","9","2","Common Lisp",361
"2012","9","2","D",341
"2012","9","2","Visual Basic",337
"2012","9","2","Delphi",282
"2012","9","2","FORTRAN",232
"2012","9","2","ColdFusion",224
"2012","9","2","Prolog",217
"2012","9","2","Scheme",205
"2012","9","2","ASP",197
"2012","9","2","Racket",191
"2012","9","2","Dart",188
"2012","9","2","Assembly",188
"2012","9","2","HaXe",183
"2012","9","2","Rust",175
"2012","9","2","Verilog",131
"2012","9","2","PowerShell",116
"2012","9","2","Vala",109
"2012","9","2","F#",103
"2012","9","2","Julia",103
"2012","9","2","Factor",90
"2012","9","2","Smalltalk",85
"2012","9","2","Nemerle",79
"2012","9","2","Elixir",68
"2012","9","2","VHDL",57
"2012","9","2","OpenEdge ABL",55
"2012","9","2","Apex",49
"2012","9","2","AutoHotkey",37
"2012","9","2","Scilab",35
"2012","9","2","Tcl",33
"2012","9","2","Fancy",30
"2012","9","2","Kotlin",28
"2012","9","2","XQuery",28
"2012","9","2","SuperCollider",26
"2012","9","2","Rebol",24
"2012","9","2","Standard ML",24
"2012","9","2","Coq",22
"2012","9","2","Pure Data",21
"2012","9","2","Objective-J",19
"2012","9","2","Eiffel",19
"2012","9","2","Ada",15
"2012","9","2","AppleScript",15
"2012","9","2","Io",12
"2012","9","2","Logtalk",10
"2012","9","2","Gosu",6
"2012","9","2","Parrot",6
"2012","9","2","Opa",5
"2012","9","2","Fantom",4
"2012","9","2","Ioke",4
"2012","9","2","Nu",4
"2012","9","2","Boo",3
"2012","9","2","Dylan",2
"2012","9","2","Nimrod",2
"2012","9","2","DCPU-16 ASM",1
"2012","9","2","Turing",1
"2012","9","3","JavaScript",68872
"2012","9","3","null",41056
"2012","9","3","Ruby",37345
"2012","9","3","Java",36239
"2012","9","3","PHP",33134
"2012","9","3","Python",31821
"2012","9","3","C++",17111
"2012","9","3","C",16809
"2012","9","3","Shell",9342
"2012","9","3","C#",7163
"2012","9","3","Objective-C",5936
"2012","9","3","VimL",5534
"2012","9","3","Perl",5319
"2012","9","3","Scala",2330
"2012","9","3","Emacs Lisp",2176
"2012","9","3","CoffeeScript",2025
"2012","9","3","Lua",1999
"2012","9","3","Haskell",1992
"2012","9","3","Go",1389
"2012","9","3","Clojure",1154
"2012","9","3","Groovy",1032
"2012","9","3","ActionScript",1028
"2012","9","3","R",1006
"2012","9","3","Erlang",841
"2012","9","3","Puppet",685
"2012","9","3","OCaml",445
"2012","9","3","Matlab",410
"2012","9","3","Visual Basic",335
"2012","9","3","D",333
"2012","9","3","Arduino",329
"2012","9","3","Common Lisp",324
"2012","9","3","Delphi",296
"2012","9","3","FORTRAN",262
"2012","9","3","Dart",255
"2012","9","3","Scheme",237
"2012","9","3","ASP",216
"2012","9","3","Rust",215
"2012","9","3","ColdFusion",210
"2012","9","3","Racket",201
"2012","9","3","HaXe",192
"2012","9","3","PowerShell",180
"2012","9","3","Tcl",147
"2012","9","3","Vala",135
"2012","9","3","Assembly",134
"2012","9","3","Smalltalk",131
"2012","9","3","Verilog",128
"2012","9","3","Factor",124
"2012","9","3","Prolog",120
"2012","9","3","F#",120
"2012","9","3","VHDL",104
"2012","9","3","OpenEdge ABL",77
"2012","9","3","Nemerle",76
"2012","9","3","Elixir",76
"2012","9","3","Julia",55
"2012","9","3","Standard ML",52
"2012","9","3","Apex",48
"2012","9","3","AutoHotkey",35
"2012","9","3","Scilab",33
"2012","9","3","Coq",25
"2012","9","3","Kotlin",23
"2012","9","3","Parrot",23
"2012","9","3","Objective-J",21
"2012","9","3","XQuery",20
"2012","9","3","Pure Data",17
"2012","9","3","AppleScript",15
"2012","9","3","Fancy",10
"2012","9","3","Eiffel",10
"2012","9","3","Dylan",10
"2012","9","3","Io",9
"2012","9","3","SuperCollider",9
"2012","9","3","Ada",9
"2012","9","3","Fantom",8
"2012","9","3","Logtalk",8
"2012","9","3","Bro",8
"2012","9","3","Ceylon",7
"2012","9","3","Nu",6
"2012","9","3","DCPU-16 ASM",5
"2012","9","3","Boo",4
"2012","9","3","Gosu",3
"2012","9","3","Rebol",3
"2012","9","3","Nimrod",3
"2012","9","3","Ioke",2
"2012","9","3","Ecl",2
"2012","9","4","JavaScript",70229
"2012","9","4","null",42703
"2012","9","4","Java",37755
"2012","9","4","Ruby",37419
"2012","9","4","PHP",34909
"2012","9","4","Python",32567
"2012","9","4","C++",17763
"2012","9","4","C",17332
"2012","9","4","Shell",9035
"2012","9","4","C#",7104
"2012","9","4","Objective-C",5842
"2012","9","4","Perl",5757
"2012","9","4","VimL",5550
"2012","9","4","Emacs Lisp",2410
"2012","9","4","Scala",2381
"2012","9","4","CoffeeScript",2169
"2012","9","4","Lua",2087
"2012","9","4","Go",1790
"2012","9","4","Haskell",1663
"2012","9","4","Clojure",1071
"2012","9","4","ActionScript",1031
"2012","9","4","R",959
"2012","9","4","Groovy",885
"2012","9","4","Erlang",704
"2012","9","4","Puppet",616
"2012","9","4","OCaml",426
"2012","9","4","Matlab",396
"2012","9","4","Arduino",369
"2012","9","4","Common Lisp",364
"2012","9","4","Dart",322
"2012","9","4","Delphi",309
"2012","9","4","D",301
"2012","9","4","Scheme",270
"2012","9","4","Visual Basic",265
"2012","9","4","Rust",249
"2012","9","4","FORTRAN",225
"2012","9","4","ASP",225
"2012","9","4","Racket",202
"2012","9","4","ColdFusion",195
"2012","9","4","Factor",174
"2012","9","4","Assembly",168
"2012","9","4","Prolog",153
"2012","9","4","VHDL",140
"2012","9","4","Verilog",136
"2012","9","4","HaXe",135
"2012","9","4","PowerShell",118
"2012","9","4","F#",95
"2012","9","4","Vala",92
"2012","9","4","Elixir",85
"2012","9","4","OpenEdge ABL",82
"2012","9","4","Smalltalk",78
"2012","9","4","Julia",67
"2012","9","4","Apex",67
"2012","9","4","Tcl",62
"2012","9","4","XQuery",53
"2012","9","4","Nemerle",51
"2012","9","4","Standard ML",51
"2012","9","4","AutoHotkey",37
"2012","9","4","Parrot",36
"2012","9","4","SuperCollider",33
"2012","9","4","Scilab",33
"2012","9","4","Coq",31
"2012","9","4","Kotlin",30
"2012","9","4","Nu",25
"2012","9","4","Objective-J",25
"2012","9","4","Eiffel",16
"2012","9","4","Pure Data",15
"2012","9","4","Ada",14
"2012","9","4","Logtalk",13
"2012","9","4","Fancy",13
"2012","9","4","Rebol",12
"2012","9","4","DCPU-16 ASM",12
"2012","9","4","AppleScript",12
"2012","9","4","Fantom",12
"2012","9","4","Ioke",11
"2012","9","4","Max",6
"2012","9","4","Dylan",6
"2012","9","4","Ceylon",4
"2012","9","4","Io",3
"2012","9","4","Gosu",2
"2012","9","4","Boo",2
"2012","9","4","Turing",1
"2012","9","5","JavaScript",60143
"2012","9","5","null",38208
"2012","9","5","Ruby",33732
"2012","9","5","Java",33161
"2012","9","5","PHP",30421
"2012","9","5","Python",27972
"2012","9","5","C++",15471
"2012","9","5","C",15220
"2012","9","5","Shell",7625
"2012","9","5","C#",6609
"2012","9","5","Objective-C",5221
"2012","9","5","Perl",4747
"2012","9","5","VimL",4348
"2012","9","5","Scala",2184
"2012","9","5","Emacs Lisp",1977
"2012","9","5","CoffeeScript",1782
"2012","9","5","Haskell",1583
"2012","9","5","Lua",1552
"2012","9","5","Go",1443
"2012","9","5","Clojure",1003
"2012","9","5","R",904
"2012","9","5","Groovy",833
"2012","9","5","ActionScript",774
"2012","9","5","Erlang",745
"2012","9","5","Puppet",568
"2012","9","5","Matlab",473
"2012","9","5","OCaml",376
"2012","9","5","Common Lisp",293
"2012","9","5","Delphi",292
"2012","9","5","Arduino",271
"2012","9","5","Rust",265
"2012","9","5","Dart",262
"2012","9","5","Visual Basic",253
"2012","9","5","FORTRAN",230
"2012","9","5","D",229
"2012","9","5","ColdFusion",218
"2012","9","5","Scheme",210
"2012","9","5","Racket",202
"2012","9","5","ASP",172
"2012","9","5","PowerShell",167
"2012","9","5","Prolog",150
"2012","9","5","Factor",146
"2012","9","5","Assembly",146
"2012","9","5","HaXe",137
"2012","9","5","VHDL",118
"2012","9","5","F#",106
"2012","9","5","Julia",94
"2012","9","5","Elixir",93
"2012","9","5","Verilog",86
"2012","9","5","Apex",79
"2012","9","5","OpenEdge ABL",72
"2012","9","5","Vala",67
"2012","9","5","Tcl",55
"2012","9","5","Scilab",54
"2012","9","5","Smalltalk",49
"2012","9","5","Coq",45
"2012","9","5","Standard ML",43
"2012","9","5","Nemerle",42
"2012","9","5","XQuery",30
"2012","9","5","AutoHotkey",29
"2012","9","5","Ada",28
"2012","9","5","Objective-J",28
"2012","9","5","Pure Data",25
"2012","9","5","AppleScript",25
"2012","9","5","SuperCollider",22
"2012","9","5","Logtalk",21
"2012","9","5","Parrot",20
"2012","9","5","DCPU-16 ASM",18
"2012","9","5","Eiffel",17
"2012","9","5","Kotlin",12
"2012","9","5","Ioke",12
"2012","9","5","Opa",9
"2012","9","5","Dylan",8
"2012","9","5","Bro",6
"2012","9","5","Io",4
"2012","9","5","Nu",2
"2012","9","5","Ceylon",2
"2012","9","5","Rebol",2
"2012","9","5","Nimrod",1
"2012","9","5","Fantom",1
"2012","9","6","JavaScript",52393
"2012","9","6","null",33036
"2012","9","6","Java",29537
"2012","9","6","Ruby",29005
"2012","9","6","PHP",26806
"2012","9","6","Python",25257
"2012","9","6","C++",13976
"2012","9","6","C",13332
"2012","9","6","Shell",7109
"2012","9","6","C#",5677
"2012","9","6","Perl",4474
"2012","9","6","Objective-C",4371
"2012","9","6","VimL",3818
"2012","9","6","Emacs Lisp",1748
"2012","9","6","Scala",1714
"2012","9","6","Lua",1469
"2012","9","6","CoffeeScript",1446
"2012","9","6","Go",1344
"2012","9","6","Haskell",1168
"2012","9","6","Clojure",931
"2012","9","6","R",869
"2012","9","6","ActionScript",696
"2012","9","6","Groovy",628
"2012","9","6","Erlang",507
"2012","9","6","Puppet",484
"2012","9","6","Matlab",370
"2012","9","6","OCaml",327
"2012","9","6","Common Lisp",289
"2012","9","6","Delphi",247
"2012","9","6","Arduino",232
"2012","9","6","Scheme",230
"2012","9","6","Visual Basic",222
"2012","9","6","Dart",217
"2012","9","6","FORTRAN",207
"2012","9","6","Racket",201
"2012","9","6","D",183
"2012","9","6","ColdFusion",177
"2012","9","6","Rust",175
"2012","9","6","ASP",172
"2012","9","6","Assembly",154
"2012","9","6","PowerShell",118
"2012","9","6","Prolog",115
"2012","9","6","F#",108
"2012","9","6","HaXe",97
"2012","9","6","VHDL",87
"2012","9","6","Factor",76
"2012","9","6","Verilog",74
"2012","9","6","Apex",59
"2012","9","6","OpenEdge ABL",58
"2012","9","6","Elixir",52
"2012","9","6","Julia",46
"2012","9","6","Vala",38
"2012","9","6","Smalltalk",36
"2012","9","6","AppleScript",31
"2012","9","6","Coq",30
"2012","9","6","Tcl",28
"2012","9","6","Scilab",27
"2012","9","6","AutoHotkey",22
"2012","9","6","Parrot",20
"2012","9","6","Objective-J",20
"2012","9","6","Nu",18
"2012","9","6","Nemerle",18
"2012","9","6","Standard ML",17
"2012","9","6","SuperCollider",17
"2012","9","6","Kotlin",15
"2012","9","6","XQuery",15
"2012","9","6","Ada",14
"2012","9","6","Rebol",11
"2012","9","6","Logtalk",10
"2012","9","6","Gosu",9
"2012","9","6","Dylan",9
"2012","9","6","DCPU-16 ASM",9
"2012","9","6","Eiffel",9
"2012","9","6","Pure Data",9
"2012","9","6","Fancy",6
"2012","9","6","Opa",6
"2012","9","6","Nimrod",6
"2012","9","6","Ceylon",5
"2012","9","6","Bro",5
"2012","9","6","Fantom",3
"2012","9","6","Boo",3
"2012","9","6","Ioke",3
"2012","9","6","Max/MSP",1
"2012","9","6","Turing",1
"2012","9","7","JavaScript",51406
"2012","9","7","null",35233
"2012","9","7","Ruby",27293
"2012","9","7","Java",25986
"2012","9","7","PHP",22496
"2012","9","7","Python",22493
"2012","9","7","C",14442
"2012","9","7","C++",13704
"2012","9","7","Shell",7504
"2012","9","7","C#",5891
"2012","9","7","Objective-C",4162
"2012","9","7","Perl",4081
"2012","9","7","VimL",3841
"2012","9","7","Lua",2128
"2012","9","7","CoffeeScript",1945
"2012","9","7","Scala",1753
"2012","9","7","Emacs Lisp",1625
"2012","9","7","Haskell",1531
"2012","9","7","Go",1338
"2012","9","7","Clojure",1163
"2012","9","7","R",786
"2012","9","7","ActionScript",751
"2012","9","7","Groovy",608
"2012","9","7","Arduino",495
"2012","9","7","Erlang",387
"2012","9","7","D",345
"2012","9","7","Puppet",336
"2012","9","7","Common Lisp",316
"2012","9","7","Matlab",291
"2012","9","7","Delphi",291
"2012","9","7","Visual Basic",237
"2012","9","7","Assembly",232
"2012","9","7","OCaml",215
"2012","9","7","Scheme",202
"2012","9","7","Racket",182
"2012","9","7","Dart",180
"2012","9","7","Rust",162
"2012","9","7","HaXe",128
"2012","9","7","F#",125
"2012","9","7","PowerShell",118
"2012","9","7","Prolog",116
"2012","9","7","FORTRAN",112
"2012","9","7","ASP",101
"2012","9","7","Smalltalk",95
"2012","9","7","Vala",87
"2012","9","7","ColdFusion",85
"2012","9","7","Elixir",80
"2012","9","7","Verilog",78
"2012","9","7","Factor",78
"2012","9","7","VHDL",77
"2012","9","7","Parrot",70
"2012","9","7","AutoHotkey",57
"2012","9","7","Julia",51
"2012","9","7","Ada",41
"2012","9","7","Standard ML",40
"2012","9","7","Tcl",39
"2012","9","7","XQuery",34
"2012","9","7","Nu",29
"2012","9","7","OpenEdge ABL",28
"2012","9","7","Coq",27
"2012","9","7","Nemerle",24
"2012","9","7","Apex",24
"2012","9","7","Kotlin",17
"2012","9","7","Fancy",12
"2012","9","7","AppleScript",12
"2012","9","7","Logtalk",11
"2012","9","7","DCPU-16 ASM",11
"2012","9","7","Nimrod",8
"2012","9","7","Ioke",8
"2012","9","7","Scilab",8
"2012","9","7","Rebol",7
"2012","9","7","Dylan",6
"2012","9","7","Eiffel",6
"2012","9","7","SuperCollider",6
"2012","9","7","Objective-J",5
"2012","9","7","Pure Data",5
"2012","9","7","Turing",3
"2012","9","7","Max",2
"2012","9","7","Boo",2
"2012","9","7","Bro",1
"2012","9","7","Io",1
"2012","10","1","JavaScript",35195
"2012","10","1","null",23756
"2012","10","1","Java",22625
"2012","10","1","Ruby",19324
"2012","10","1","PHP",15967
"2012","10","1","Python",15906
"2012","10","1","C",10937
"2012","10","1","C++",9664
"2012","10","1","Shell",5009
"2012","10","1","C#",4355
"2012","10","1","Objective-C",3223
"2012","10","1","VimL",2762
"2012","10","1","Perl",2262
"2012","10","1","Scala",1257
"2012","10","1","CoffeeScript",1103
"2012","10","1","Haskell",1090
"2012","10","1","Lua",1039
"2012","10","1","Emacs Lisp",1034
"2012","10","1","Go",906
"2012","10","1","Clojure",752
"2012","10","1","R",529
"2012","10","1","D",463
"2012","10","1","ActionScript",426
"2012","10","1","Groovy",418
"2012","10","1","Erlang",381
"2012","10","1","Puppet",355
"2012","10","1","Common Lisp",300
"2012","10","1","OCaml",242
"2012","10","1","Arduino",230
"2012","10","1","Matlab",221
"2012","10","1","Delphi",219
"2012","10","1","Scheme",216
"2012","10","1","Visual Basic",208
"2012","10","1","Dart",203
"2012","10","1","F#",187
"2012","10","1","Assembly",182
"2012","10","1","HaXe",165
"2012","10","1","Racket",160
"2012","10","1","FORTRAN",112
"2012","10","1","Verilog",94
"2012","10","1","Prolog",89
"2012","10","1","PowerShell",89
"2012","10","1","Rust",83
"2012","10","1","VHDL",68
"2012","10","1","Elixir",65
"2012","10","1","ColdFusion",58
"2012","10","1","Smalltalk",56
"2012","10","1","Vala",52
"2012","10","1","Julia",39
"2012","10","1","Standard ML",35
"2012","10","1","AutoHotkey",34
"2012","10","1","ASP",31
"2012","10","1","Coq",28
"2012","10","1","Parrot",22
"2012","10","1","AppleScript",19
"2012","10","1","OpenEdge ABL",19
"2012","10","1","SuperCollider",17
"2012","10","1","Scilab",15
"2012","10","1","Apex",13
"2012","10","1","Ada",12
"2012","10","1","Eiffel",11
"2012","10","1","XQuery",11
"2012","10","1","Tcl",10
"2012","10","1","Factor",10
"2012","10","1","Objective-J",9
"2012","10","1","Pure Data",9
"2012","10","1","Boo",8
"2012","10","1","Nimrod",7
"2012","10","1","Logtalk",7
"2012","10","1","Kotlin",7
"2012","10","1","Io",6
"2012","10","1","Ioke",6
"2012","10","1","DCPU-16 ASM",6
"2012","10","1","Gosu",4
"2012","10","1","Nu",3
"2012","10","1","Fancy",3
"2012","10","1","Nemerle",3
"2012","10","1","Ceylon",2
"2012","10","1","Max",2
"2012","10","1","Bro",1
"2012","10","1","Ecl",1
"2012","10","1","Arc",1
"2012","10","2","JavaScript",59464
"2012","10","2","Java",38101
"2012","10","2","null",36532
"2012","10","2","Ruby",32867
"2012","10","2","PHP",29499
"2012","10","2","Python",28092
"2012","10","2","C++",16547
"2012","10","2","C",15730
"2012","10","2","Shell",8525
"2012","10","2","C#",6749
"2012","10","2","Objective-C",5674
"2012","10","2","VimL",4653
"2012","10","2","Perl",3986
"2012","10","2","Scala",2153
"2012","10","2","CoffeeScript",1855
"2012","10","2","Emacs Lisp",1768
"2012","10","2","Haskell",1580
"2012","10","2","Go",1571
"2012","10","2","Lua",1379
"2012","10","2","R",1031
"2012","10","2","Groovy",930
"2012","10","2","Clojure",915
"2012","10","2","Puppet",839
"2012","10","2","Erlang",765
"2012","10","2","ActionScript",720
"2012","10","2","Common Lisp",499
"2012","10","2","OCaml",490
"2012","10","2","Matlab",459
"2012","10","2","D",440
"2012","10","2","Assembly",347
"2012","10","2","Dart",323
"2012","10","2","Delphi",307
"2012","10","2","Arduino",295
"2012","10","2","Visual Basic",295
"2012","10","2","ASP",272
"2012","10","2","Racket",261
"2012","10","2","Scheme",238
"2012","10","2","HaXe",235
"2012","10","2","FORTRAN",217
"2012","10","2","PowerShell",206
"2012","10","2","ColdFusion",170
"2012","10","2","Prolog",159
"2012","10","2","Rust",154
"2012","10","2","Verilog",147
"2012","10","2","F#",139
"2012","10","2","VHDL",91
"2012","10","2","Vala",87
"2012","10","2","Elixir",68
"2012","10","2","Smalltalk",66
"2012","10","2","Tcl",65
"2012","10","2","Apex",63
"2012","10","2","Julia",63
"2012","10","2","Coq",61
"2012","10","2","AutoHotkey",55
"2012","10","2","OpenEdge ABL",45
"2012","10","2","Ada",41
"2012","10","2","XQuery",31
"2012","10","2","Standard ML",30
"2012","10","2","Eiffel",28
"2012","10","2","Opa",25
"2012","10","2","Factor",23
"2012","10","2","Kotlin",23
"2012","10","2","Parrot",19
"2012","10","2","DCPU-16 ASM",19
"2012","10","2","AppleScript",18
"2012","10","2","SuperCollider",13
"2012","10","2","Objective-J",12
"2012","10","2","Pure Data",12
"2012","10","2","Nemerle",12
"2012","10","2","Logtalk",12
"2012","10","2","Rebol",12
"2012","10","2","Scilab",11
"2012","10","2","Dylan",10
"2012","10","2","Fancy",7
"2012","10","2","Nu",5
"2012","10","2","Ceylon",4
"2012","10","2","Max",4
"2012","10","2","Io",4
"2012","10","2","Boo",3
"2012","10","2","Ecl",3
"2012","10","2","Gosu",2
"2012","10","2","Nimrod",1
"2012","10","2","Ioke",1
"2012","10","2","Arc",1
"2012","10","2","Bro",1
"2012","10","3","JavaScript",61041
"2012","10","3","Java",39788
"2012","10","3","null",37605
"2012","10","3","Ruby",34053
"2012","10","3","PHP",31219
"2012","10","3","Python",29969
"2012","10","3","C++",17348
